Gene	S1	S2	S3
WFDC10A	-2.056175e-01	8.382007e-02	-1.032358e-01
TSEN15	8.627443e-02	-3.120664e-01	7.589232e-04
ADRB2	-5.368668e-02	1.804925e-01	-3.518063e-01
SKOR1	-3.323067e-02	-1.334103e-01	-5.834395e-02
OR4K17	-2.671939e-02	-4.890728e-02	-1.492758e-01
ASIC5	6.929074e-03	-1.510129e-01	-8.064150e-02
SLC35F3	-1.575244e-01	5.675691e-02	-1.238978e-01
CATSPER3	1.996456e-02	-1.259555e-01	-1.186209e-01
CGB1	-2.688821e-01	3.215249e-02	1.213726e-02
OR7D4	-3.824133e-02	-1.460215e-01	-4.021707e-02
FKBP7	-1.109346e-01	-1.829994e-01	6.948418e-02
MYBPH	-3.334522e-02	-1.474436e-01	-4.362331e-02
JPH2	-5.692478e-01	-2.010382e-02	3.650031e-01
RHAG	-9.084644e-02	-1.504584e-01	1.702761e-02
PCBD1	1.110750e-01	-1.699095e-01	-1.654098e-01
TMEM25	2.068964e-02	-1.301668e-01	-1.147361e-01
HP1BP3	-2.139977e-01	-1.512196e-01	1.411083e-01
SLC8A1	-4.626671e-02	-2.969733e-01	1.193062e-01
C9orf57	-1.678065e-01	1.219067e-01	-1.780073e-01
PCSK7	-2.162228e-01	1.497702e-02	-2.208444e-02
NEFM	-1.566888e-01	1.824367e-02	-8.482251e-02
SCMH1	-7.194865e-02	-1.202339e-01	-3.101767e-02
NACC1	-4.645806e-02	-1.479064e-01	-2.882147e-02
RNF224	-2.696012e-01	3.212152e-01	-2.747741e-01
TRIM6	-3.243431e-01	4.640353e-02	5.485394e-02
ZFHX3	-2.346401e-01	3.666845e-02	-2.485390e-02
OR7A17	1.515692e-02	-1.689841e-01	-6.887403e-02
MMP27	6.292215e-02	-1.869144e-01	-9.858808e-02
TACR1	-6.485434e-01	1.781487e-01	2.478254e-01
SPATA9	3.304397e-02	-4.864283e-02	-2.068414e-01
RGPD1	-7.292519e-02	-6.347715e-02	-8.588551e-02
MTG2	2.781586e-02	-2.165931e-01	-3.350660e-02
SSR2	-1.896643e-02	-1.000126e-01	-1.032023e-01
NDST1	3.013288e-01	-1.633074e-01	-3.600562e-01
ZPBP	-9.897669e-02	1.958254e-02	-1.423545e-01
C2orf69	-1.089849e-01	1.271567e-01	-2.399018e-01
TRPC7	8.494379e-02	-2.214762e-01	-8.519640e-02
IDO2	-2.642845e-03	-7.017770e-02	-1.488931e-01
TMEM151A	2.145244e-02	-2.318127e-01	-1.128021e-02
GZF1	1.110731e-01	-1.518491e-01	-1.807833e-01
LRCH3	-1.280276e-01	-3.261596e-02	-6.089876e-02
DPF3	-2.814549e-01	-4.771134e-01	5.370604e-01
ZNF630	5.034193e-02	-2.013600e-01	-7.023333e-02
RPL12	-1.337373e-02	-1.507389e-02	-1.926131e-01
RENBP	1.126171e-01	-1.572344e-01	-1.763459e-01
TNFRSF13B	9.421307e-02	-5.121598e-02	-2.638877e-01
STX10	-1.397876e-01	-8.087648e-03	-7.267351e-02
FAM13A	-2.661240e-01	1.039175e-01	-5.828263e-02
FUT8	-1.627883e-01	-1.325513e-01	7.488416e-02
OR1L6	-1.193712e-01	-8.249912e-02	-1.849617e-02
PAQR3	-8.312649e-02	1.607949e-03	-1.388460e-01
COL25A1	-9.245811e-02	-1.912666e-02	-1.087465e-01
APOL4	-1.490354e-02	-1.069796e-01	-9.843669e-02
SAPCD1	2.367239e-02	-8.235496e-02	-1.614851e-01
PLEKHG4B	-5.206639e-02	-2.009342e-01	3.296904e-02
MRPL33	-8.629631e-01	3.488120e-01	2.941437e-01
ATF6	-1.156685e-01	-6.695916e-02	-3.730822e-02
DGAT2	3.422229e-01	2.372366e-01	-7.991219e-01
STK16	-2.583699e-01	9.010933e-02	-5.132014e-02
FGD2	1.513466e-01	-9.549682e-02	-2.753547e-01
CAPN14	-1.718486e-01	3.604879e-02	-8.368752e-02
TTLL2	-2.338714e-01	-9.418581e-02	1.085953e-01
RTBDN	-1.219775e-01	-9.315210e-02	-4.263933e-03
PDHA2	-2.528611e-01	1.176362e-01	-8.395649e-02
KRTAP20-1	6.948818e-02	-1.281540e-01	-1.605036e-01
GP1BA	-1.466513e-01	-1.924238e-01	1.199754e-01
ZNF479	-1.004515e-01	-1.271606e-01	8.539252e-03
ANKRD60	-9.443968e-02	-1.139585e-01	-1.059774e-02
SNX20	-4.227564e-02	-6.965060e-02	-1.069908e-01
HLA-DMA	-1.354312e-01	2.064780e-02	-1.040866e-01
GAL3ST3	-2.456713e-01	-3.283789e-02	5.972862e-02
MT1G	1.117072e-02	-1.478422e-01	-8.210845e-02
ATG7	-1.784910e-01	-2.364295e-01	1.961794e-01
PF4	-2.130110e-01	-1.021064e-01	9.639266e-02
KLHDC8B	-1.465338e-01	-7.610151e-02	3.915326e-03
AMPD2	-2.840310e-02	-2.518009e-01	6.149410e-02
C2orf66	-6.927017e-03	-3.165938e-01	1.050883e-01
TRIM49C	-2.626619e-01	-4.705221e-02	9.141038e-02
CST6	-2.723661e-01	7.327562e-02	-1.918347e-02
ZNF154	-4.290048e-02	1.237739e-01	-2.991468e-01
MAP4K4	-1.186745e-02	-1.119920e-01	-9.433076e-02
DNHD1	3.894827e-02	-1.768737e-01	-8.015314e-02
THRB	-1.730115e-01	-7.634813e-02	3.145916e-02
ACSM2B	-1.259798e-01	-1.510170e-01	5.915621e-02
CHST4	7.156775e-02	-1.620194e-01	-1.273116e-01
MYEOV	-1.237326e-01	-1.967012e-02	-7.411397e-02
HDX	4.649363e-02	4.865455e-02	-3.125024e-01
DNAJB14	-1.724928e-01	1.058260e-02	-5.539199e-02
CAPN3	5.978637e-03	-6.108545e-01	3.876225e-01
OVCH1	-1.335618e-01	-5.762222e-02	-2.601034e-02
ADCK4	-2.290967e-01	7.380216e-04	1.135466e-02
BIRC3	2.203707e-02	3.850780e-02	-2.775100e-01
PLCL1	-1.750864e-01	3.394984e-02	-7.581677e-02
OR2G3	-8.236935e-02	1.440825e-01	-2.786646e-01
MBNL1	-5.145974e-02	6.278197e-03	-1.717414e-01
SPDYE2	-5.458694e-02	-7.511460e-02	-8.712979e-02
EHD2	2.198443e-01	-3.431204e-01	-9.339669e-02
TRPC5	1.354750e-01	-7.827077e-02	-2.737482e-01
PLEKHN1	-7.500074e-02	-9.684508e-02	-4.461188e-02
PHF17	-2.830801e-01	-1.214510e-01	1.882070e-01
CLDN16	5.127959e-03	-2.265333e-01	5.093031e-03
CCR10	-6.274394e-02	9.128601e-03	-1.626067e-01
PLAGL2	-2.824440e-01	-1.544635e-01	2.206906e-01
HOOK1	5.035982e-01	-1.015170e+00	2.954214e-01
PTGER4	-8.860176e-03	-5.465845e-02	-1.525245e-01
DUOXA1	-1.454470e-01	-9.295171e-02	2.251421e-02
NIPSNAP3B	3.725913e-02	-1.933091e-01	-5.978888e-02
SIGMAR1	-2.306198e-01	-9.130757e-02	1.060926e-01
CEP170B	-1.180307e-01	-1.581162e-01	6.037956e-02
BBS1	2.970558e-02	-2.434943e-01	-1.931440e-03
PLA2G2F	-1.269959e-01	-1.857520e-01	9.703723e-02
NOB1	1.084084e-01	-1.823208e-01	-1.415543e-01
C2orf73	-5.955015e-01	8.042284e-01	-4.241485e-01
LIPK	-8.368216e-02	-5.292306e-02	-7.871318e-02
RIOK3	-1.687572e-01	-5.323860e-03	-4.122011e-02
SLC17A2	-3.529134e-02	-6.966936e-02	-1.101456e-01
PIGL	-1.374400e-02	-1.609499e-01	-4.037186e-02
NKAIN2	-9.025572e-02	-7.685091e-02	-4.777271e-02
IFIH1	7.033480e-02	-2.975308e-01	1.237516e-02
PPAP2A	-1.412856e-01	-1.452911e-01	7.177101e-02
TRMT2B	-2.712595e-02	-5.360276e-02	-1.340657e-01
EPT1	-2.548468e-02	1.420215e-03	-1.906360e-01
FEM1B	-5.930045e-02	-5.520823e-02	-1.001694e-01
OR10T2	1.011569e-01	-4.565438e-01	1.407236e-01
SMIM11	-1.449174e-01	1.733776e-01	-2.430914e-01
WDR16	-2.885174e-01	1.039358e-01	-2.999734e-02
CCDC140	-8.662374e-02	-1.047117e-01	-2.321259e-02
OXSR1	8.007266e-03	-8.567292e-02	-1.368154e-01
SNW1	1.073944e-01	-1.228748e-01	-1.989293e-01
CD163L1	7.719453e-03	1.357779e-01	-3.578053e-01
TTPA	-2.949675e-02	-1.441180e-02	-1.703868e-01
ENPP3	8.000020e-03	-3.160452e-01	9.376900e-02
PIRT	-8.917598e-02	1.133252e-02	-1.364184e-01
OR4F5	-8.910018e-02	9.599993e-02	-2.211554e-01
CRLF2	-1.252908e-01	-3.309004e-02	-5.582427e-02
MMAB	1.535645e-01	-2.371304e-01	-1.306110e-01
ZDHHC6	3.500678e-01	-3.199632e-01	-2.442756e-01
DERL2	4.490332e-01	-5.935507e-01	-6.961636e-02
KATNAL1	2.408876e-02	-9.790461e-02	-1.402958e-01
TP53I3	-3.261132e-02	-9.358754e-02	-8.780896e-02
SLITRK4	1.420253e-01	-2.118579e-01	-1.441331e-01
TOR1AIP2	-2.171901e-01	-1.956302e-02	2.284447e-02
CASR	2.778203e-02	-2.306386e-02	-2.185804e-01
FAM196A	-2.861251e-01	8.045278e-02	-8.175871e-03
CARD10	-1.139454e-01	-2.631078e-02	-7.343060e-02
LRTM1	-1.071376e-01	-4.846713e-02	-5.796388e-02
EML5	-2.444606e-03	1.749896e-01	-3.859600e-01
CELA1	6.882877e-02	-3.265727e-01	4.437721e-02
OR4S1	-2.205769e-01	-7.979256e-02	8.702305e-02
HEMGN	-1.953893e-02	-1.600292e-01	-3.367936e-02
BLOC1S4	-8.390950e-02	-1.293752e-02	-1.163155e-01
SH3PXD2A	-1.540168e-01	-4.323433e-01	3.732292e-01
MSR1	2.825364e-01	-2.997631e-01	-1.957933e-01
DFNB31	-9.439554e-02	-9.337440e-02	-2.524921e-02
ACTC1	-3.871086e-02	-2.713707e-01	9.719050e-02
KIF24	-2.770755e-02	-2.269153e-01	4.175449e-02
PCDHB11	-1.064583e-01	9.507930e-02	-2.010784e-01
MYO1F	-1.989454e-01	-1.754368e-01	1.619586e-01
TSPAN31	5.136211e-02	4.745366e-01	-7.382770e-01
DIAPH2	-2.021887e-01	1.138430e-02	-2.157182e-02
IQCJ-SCHIP1	-1.040496e-01	6.706757e-02	-1.752397e-01
IL8	-2.418776e-01	4.995028e-02	-2.021865e-02
ZSCAN9	-1.548885e-01	1.139071e-01	-1.710653e-01
ING1	-1.350489e-01	1.107383e-01	-1.877207e-01
COL11A2	-2.058989e-01	-4.822812e-02	4.212391e-02
LOC283710	-1.772391e-01	1.915298e-01	-2.261550e-01
PDP2	-6.135696e-01	-8.963451e-02	4.913960e-01
MRPL11	1.093122e-01	2.094801e-02	-3.418956e-01
BAK1	-1.008857e-01	2.373464e-02	-1.343996e-01
THAP4	-1.377764e-02	-1.759623e-01	-2.177150e-02
OPRL1	-6.917845e-02	-4.821900e-02	-9.404826e-02
ABO	-4.288325e-02	-1.426418e-01	-2.587846e-02
SPAG11B	-1.479929e-01	-1.503954e-02	-4.834778e-02
NEU4	1.245694e-02	-9.490453e-02	-1.289151e-01
OTOP1	-5.312617e-02	5.253540e-02	-2.106632e-01
NEK5	-1.392706e-01	-6.625616e-02	-5.614489e-03
PLA2G16	1.266594e-01	-2.435602e-01	-9.421075e-02
CD27	-4.628287e-01	6.392423e-01	-3.875103e-01
TNFRSF4	3.014277e-02	-2.059833e-01	-3.525386e-02
PRRG4	-8.891707e-02	1.447225e-03	-1.235951e-01
ZNF555	-9.082038e-02	-7.267996e-02	-4.755195e-02
MORN5	5.371260e-02	-2.562255e-02	-2.389106e-01
IREB2	-1.451675e-01	-1.544834e-01	8.900606e-02
CHDC2	-1.329958e-01	-6.404850e-02	-1.355728e-02
AKR1C2	1.130022e-01	4.216485e-01	-7.452419e-01
MMP12	-1.142092e-01	-2.283812e-01	1.320184e-01
ZC2HC1B	1.164513e-02	-8.442394e-02	-1.377841e-01
P2RX5	-1.727852e-02	7.322786e-02	-2.662705e-01
GPR68	3.290646e-02	-1.020050e-01	-1.408750e-01
TRIM46	7.879789e-02	-1.638696e-01	-1.248499e-01
TMEM39B	8.152492e-03	-1.916792e-01	-2.632892e-02
XXYLT1	-4.009828e-02	-8.605587e-03	-1.610424e-01
ITGA5	1.238339e-01	-1.844673e-01	-1.490822e-01
CHRNA2	9.090772e-02	3.680092e-02	-3.374137e-01
ZNF366	-1.432886e-01	1.695000e-02	-8.327088e-02
PITX2	-1.438513e-01	2.228975e-02	-8.796840e-02
CXorf40B	-1.955084e-01	1.397114e-01	-1.536466e-01
GLB1L2	4.171131e-02	-4.575750e-02	-2.053371e-01
HRASLS2	-2.295842e-02	-1.050146e-01	-8.130020e-02
GBGT1	-1.117163e-01	9.230613e-02	-1.898383e-01
SMIM20	1.397218e-02	-1.868339e-01	-3.632469e-02
SLITRK1	-7.462176e-02	-1.802088e-01	4.566453e-02
AMICA1	-1.392636e-01	5.312000e-02	-1.229362e-01
PEX2	-4.467681e-02	-1.366688e-01	-2.771126e-02
BAGE5	-1.725153e-01	-1.291218e-01	9.272129e-02
TACR2	-2.186151e-01	-2.980302e-02	3.968300e-02
LEMD2	1.053105e-01	-2.069831e-01	-1.070050e-01
PARP9	-1.384442e-02	-1.166740e-01	-7.795991e-02
PDGFA	-1.381591e-01	-4.800430e-02	-2.207896e-02
SLC1A5	-9.846037e-03	-1.781091e-01	-2.003501e-02
SUMF1	-8.466920e-02	-3.408572e-02	-8.914475e-02
NAT2	-8.864998e-02	-3.421243e-02	-8.493596e-02
CDH8	-4.820900e-01	-7.219625e-02	3.465424e-01
CAMK2N2	-1.572457e-01	-3.112894e-01	2.608016e-01
HOXA13	-1.119574e-01	-8.884158e-02	-6.880959e-03
SERPINC1	-2.227481e-01	-2.223663e-01	2.374682e-01
OR13C8	-3.005664e-01	1.517895e-01	-5.881574e-02
YAF2	8.741208e-03	-1.704450e-01	-4.584731e-02
CLEC11A	-1.847625e-01	-2.815935e-02	5.425797e-03
MRPL36	-2.807272e-01	2.467051e-02	4.863845e-02
EPHB4	-1.456362e-01	-2.854724e-01	2.237794e-01
HNRNPAB	3.786532e-02	-1.963371e-01	-4.877625e-02
MNDA	-9.712095e-02	-1.910647e-01	8.094242e-02
TAS2R31	-4.309371e-02	-7.251948e-02	-9.158061e-02
SLC7A2	-6.253601e-02	1.844099e-02	-1.630955e-01
RAB11FIP5	-9.631779e-02	-1.176581e-01	6.961603e-03
DEFB135	-3.186519e-02	-1.306260e-01	-4.449792e-02
C9orf172	-2.686432e-01	2.071447e-01	-1.454874e-01
HAP1	-4.760032e-02	-2.052295e-01	4.586508e-02
TAS1R1	-7.579603e-02	-1.351600e-01	4.019861e-03
PANX3	-1.145341e-02	-2.039784e-01	8.575382e-03
SLC2A12	-2.660082e-01	2.033569e-01	-1.441528e-01
FAM9B	2.922885e-01	-2.915136e-02	-4.698554e-01
HADHA	2.150061e-01	-1.801824e-01	-2.415270e-01
CCDC33	-1.716833e-01	-2.129015e-01	1.779131e-01
NPFF	1.054197e-01	-3.888640e-01	7.678730e-02
NAT14	-5.003774e-02	-2.030972e-01	4.654295e-02
TBRG1	-8.332331e-02	-1.907897e-01	6.762416e-02
AGR2	-4.259015e-02	-1.281590e-01	-3.569965e-02
PAFAH2	-3.591772e-01	2.275080e-02	1.300516e-01
SHISA4	1.297851e-01	-2.432933e-01	-9.275041e-02
ZNF614	4.441884e-02	-6.473716e-03	-2.441979e-01
ZNF181	1.838687e-01	-3.567590e-01	-3.329503e-02
PRKACB	2.500638e-01	-5.335621e-01	7.732964e-02
EEFSEC	-4.495823e-01	3.837645e-02	2.050478e-01
XPNPEP3	-2.741565e-01	2.633082e-01	-1.952410e-01
ECT2	2.510114e-01	-7.144767e-02	-3.856524e-01
NMUR2	-1.557096e-01	4.964676e-02	-1.000068e-01
PREX2	-6.941951e-02	-9.905719e-02	-3.733551e-02
MLF1IP	-1.343912e-01	-5.921189e-02	-1.219896e-02
GFPT2	-5.729451e-02	-1.593240e-01	1.081869e-02
AGTR1	-9.299074e-02	-6.655624e-02	-4.620181e-02
PDZRN4	-2.748713e-02	-1.667249e-01	-1.147427e-02
ARID4B	-4.031714e-02	7.247864e-02	-2.378260e-01
SLC25A39	-7.471217e-02	3.238670e-02	-1.632577e-01
ACCS	4.554880e-02	3.001428e-01	-5.511397e-01
HEPACAM2	-4.643395e-02	-1.229928e-01	-3.602124e-02
SDR9C7	-2.174871e-01	-1.132422e-01	1.253331e-01
COL8A2	-1.535384e-01	9.051417e-03	-6.076322e-02
VTN	-3.093537e-01	-1.895783e-01	2.936866e-01
TRIM10	9.461936e-02	-1.436095e-01	-1.560843e-01
USH1C	-1.009823e-01	-4.291898e-02	-6.106229e-02
POLD4	1.401074e-01	-1.110006e-01	-2.340598e-01
HTATIP2	-1.718559e-01	-1.102227e-01	7.713229e-02
UGT2B15	-9.664258e-02	-3.300262e-02	-7.528613e-02
OR5D18	2.666769e-02	-2.121001e-01	-1.949277e-02
SMDT1	-1.583953e-01	-8.458405e-02	3.824625e-02
BDNF	-2.847049e-03	-1.668584e-01	-3.500834e-02
VSX1	-2.197031e-01	-3.550861e-01	3.701127e-01
ANKAR	2.781457e-02	-2.009925e-02	-2.123082e-01
EFHC2	-2.004631e-01	-1.763863e-01	1.722751e-01
SLC18B1	-1.115398e-01	-1.293254e-01	3.633191e-02
KRT85	-2.677462e-01	9.130739e-02	-2.805435e-02
NTN3	3.891106e-02	-9.030325e-02	-1.530557e-01
TNMD	7.594185e-03	-1.898445e-01	-2.206697e-02
TEX35	-1.285993e-01	2.167111e-03	-7.769423e-02
AMACR	-1.285560e-01	6.403988e-03	-8.186081e-02
TMEM145	8.474639e-02	-1.928521e-01	-9.588905e-02
YDJC	-2.616806e-02	-1.130973e-01	-6.467427e-02
OR6K3	-2.832607e-02	-2.321872e-01	5.672599e-02
MDM1	-5.665789e-01	2.778756e-01	8.502325e-02
RLN3	-1.889098e-01	-1.396883e-01	1.250010e-01
ST3GAL4	-1.896871e-01	-1.397039e-01	1.258642e-01
ITGB3BP	6.176669e-03	-1.751625e-01	-3.452406e-02
SLC12A1	-2.624341e-01	7.797899e-03	5.113497e-02
VDR	-5.432449e-02	7.019929e-02	-2.193557e-01
TSTD3	3.517180e-01	-1.891885e-01	-3.660056e-01
NF1	5.477745e-02	-3.542700e-01	9.615184e-02
MCF2	1.756924e-01	3.480043e-01	-7.270078e-01
IGJ	-1.139480e-01	3.078198e-01	-3.971277e-01
EHHADH	-1.654134e-01	-1.365515e-03	-3.646145e-02
MYOM1	6.027907e-02	2.074768e-03	-2.655578e-01
C1orf116	-2.756553e-01	2.865947e-01	-2.138496e-01
ZNF528	-9.153083e-02	-1.714353e-01	6.015744e-02
FBLIM1	-2.749411e-01	1.394641e-01	-6.730269e-02
PDLIM3	3.561558e-02	-2.515854e-01	1.321579e-02
CD274	2.699615e-02	-2.382298e-01	8.500322e-03
OR13D1	2.896841e-01	-9.796776e-03	-4.824124e-01
FSCN2	-2.871524e-01	-1.216909e-02	9.700029e-02
TBX3	-1.252055e-01	1.965612e-02	-9.673322e-02
KRTAP21-1	-1.787171e-01	-1.431150e-01	1.196477e-01
GPR173	8.140652e-02	-3.206270e-01	3.704311e-02
SGCG	-2.865245e-01	3.769303e-02	4.671140e-02
CXCL10	-1.362696e-01	-7.472088e-02	8.906114e-03
C6orf15	-1.940662e-02	-2.578469e-01	7.523230e-02
CHCHD10	-5.665127e-03	-1.028659e-01	-9.349023e-02
CDC45	1.098486e+00	-1.262078e+00	-3.839652e-02
KRTAP19-2	-2.850461e-02	-1.283908e-01	-4.506225e-02
CTBS	-1.207603e-01	1.098901e-01	-1.910859e-01
GCM1	-1.425834e-01	6.304354e-03	-6.566034e-02
HDLBP	-2.382430e-01	-8.447380e-02	1.207994e-01
KMO	-6.542465e-02	-1.151699e-01	-2.130424e-02
PACS1	-1.537958e-01	-4.090465e-02	-7.121177e-03
GP9	-6.238724e-02	-1.120408e-01	-2.728768e-02
C19orf33	2.947544e-02	-4.653188e-01	2.341727e-01
ALOXE3	-2.296922e-02	-3.220096e-01	1.433112e-01
TAS2R14	-1.297964e-01	-5.731276e-02	-1.454846e-02
AFF3	5.024482e-02	-1.259931e-01	-1.259001e-01
IFI27L2	-7.534697e-02	-2.269141e-02	-1.035909e-01
FST	3.053540e-02	-1.211382e-01	-1.110261e-01
TNS4	6.835586e-02	-1.245373e-01	-1.454125e-01
CMPK2	-1.182380e-01	1.932129e-02	-1.025818e-01
C1orf100	1.044121e-01	-6.508549e-02	-2.408172e-01
OR8U1	-4.467697e-02	-1.129767e-01	-4.375440e-02
SOX5	5.980919e-02	-1.443779e-01	-1.168284e-01
VKORC1L1	-9.914359e-02	8.648490e-03	-1.108252e-01
TMEM198	-2.301749e-01	5.366847e-02	-2.439230e-02
PRSS33	-1.885344e-01	-1.372252e-01	1.248677e-01
ANKMY2	-1.305779e-02	-2.582761e-02	-1.617469e-01
C5orf52	-1.884963e-01	-8.739404e-02	7.539726e-02
NKRF	-2.006917e-01	1.139347e-01	-1.137235e-01
DPP8	-3.159859e-01	-3.761517e-02	1.532771e-01
ERBB4	-1.209158e-01	-7.055252e-02	-8.568270e-03
PVALB	-3.169119e-02	-1.152269e-01	-5.304187e-02
FRMD1	6.575840e-02	-4.662106e-03	-2.609230e-01
SPRR2D	-5.202086e-02	-5.712257e-01	4.235879e-01
TBATA	-1.832439e-01	-2.611537e-01	2.447548e-01
ELMOD1	-8.966167e-02	2.559059e-03	-1.124914e-01
CREBZF	-1.053221e-01	-6.115446e-02	-3.308883e-02
SLC25A3	-3.952143e-02	-9.900517e-02	-6.099426e-02
RUSC1-AS1	-5.585076e-02	-1.394339e-01	-4.101439e-03
ZNF227	-9.790111e-03	1.565215e-02	-2.052387e-01
APOBEC2	-9.101079e-02	-7.334899e-02	-3.488393e-02
RAB12	-9.792564e-02	7.225365e-02	-1.735445e-01
MZB1	4.304543e-02	7.294828e-02	-3.151000e-01
FANCM	-1.840674e-01	1.880791e-02	-3.384483e-02
FBXO38	-2.089569e-01	1.793500e-02	-8.052487e-03
ZNF839	-1.118234e-01	1.569903e-01	-2.442349e-01
PROL1	-3.772292e-02	-9.788344e-02	-6.338924e-02
SLC51B	-1.092640e-01	6.460152e-02	-1.541919e-01
OR51B4	1.408202e-01	-3.979210e-02	-2.997643e-01
AMER1	1.490603e-01	-3.652280e-01	1.775168e-02
TXLNG	8.049536e-02	-1.749487e-01	-1.038393e-01
LPAR6	-7.141586e-02	-1.459874e-01	1.920756e-02
SCN8A	-2.952517e-02	-1.665868e-01	-2.074833e-03
TH	-3.063003e-01	-4.808352e-02	1.562996e-01
RPN2	-1.583362e-01	-2.586771e-02	-1.386735e-02
FLOT2	6.755313e-02	2.812630e-02	-2.935901e-01
DRD2	-1.518068e-01	6.601578e-02	-1.120584e-01
ERO1LB	1.369776e-01	-4.024447e-02	-2.943516e-01
DAO	3.850783e-02	-1.774495e-01	-5.863283e-02
CD28	-9.760109e-02	-5.871033e-02	-4.113493e-02
PRDM9	-1.715735e-01	3.390385e-03	-2.916886e-02
IPPK	-7.898711e-02	-1.807901e-01	6.246082e-02
IFNA13	1.347251e-01	-1.979699e-01	-1.340533e-01
ZNF20	-1.069590e-01	-1.573574e-01	6.722773e-02
C19orf68	-1.730959e-01	-1.192178e-04	-2.372058e-02
AKAP3	1.288417e-02	9.970257e-02	-3.094162e-01
EBPL	1.099595e-01	2.121388e-03	-3.088870e-01
STK3	4.225312e-02	1.910072e-02	-2.580938e-01
LOC100129924	-5.201636e-02	-6.686404e-02	-7.785456e-02
GALNT3	-4.452689e-02	-1.084258e-01	-4.376144e-02
TMED1	3.830352e-02	-2.034012e-01	-3.139134e-02
CD2AP	-9.662822e-02	7.498406e-02	-1.747839e-01
KRTAP4-2	-1.162623e-01	-5.866682e-02	-2.143776e-02
PPP1R32	2.347404e-02	-3.581368e-02	-1.838589e-01
VILL	-9.116787e-02	-7.407473e-02	-3.088400e-02
UBD	2.133487e-02	-1.029925e-01	-1.144166e-01
TRHR	-9.261860e-02	2.947031e-01	-3.981073e-01
NLK	4.268672e-03	-3.885500e-01	1.883283e-01
TFB2M	3.488625e-02	-1.599337e-01	-7.086399e-02
MPP3	-2.200561e-01	3.305748e-01	-3.063554e-01
PSD4	-2.944175e-01	2.941321e-02	6.928129e-02
SERHL2	-5.812461e-03	-1.455339e-02	-1.752797e-01
AGBL4	-8.792353e-02	-6.736393e-02	-4.033184e-02
STPG1	-1.295326e-01	1.670401e-02	-8.278246e-02
STRA8	-2.934445e-01	-4.705791e-02	1.449479e-01
SSSCA1	2.681808e-02	-9.935358e-02	-1.226927e-01
TMPRSS5	-5.075556e-02	2.117630e-02	-1.656487e-01
CLDN4	-1.045383e-01	-8.317461e-02	-7.507745e-03
COQ6	-7.426416e-02	-6.678297e-02	-5.409166e-02
PNPO	-8.888832e-02	9.815004e-02	-2.043065e-01
SLC1A4	-1.931058e-01	-4.868417e-02	4.684768e-02
LLPH	-1.490950e-01	-3.462035e-01	3.003834e-01
PTGS2	-5.439932e-02	7.734294e-02	-2.177847e-01
PEA15	4.240898e-01	-6.387082e-01	1.979389e-02
TET1	-3.180068e-03	-1.717601e-01	-1.988388e-02
ACOT2	6.766541e-02	-2.893787e-01	2.707311e-02
MRGPRE	-2.740502e-01	-2.055796e-02	1.000019e-01
CEP19	-2.421349e-01	2.574923e-02	2.180819e-02
CSF1R	-1.614851e-01	-7.337949e-03	-2.573557e-02
TGFBI	1.425580e-01	-5.639026e-02	-2.806131e-01
MLIP	-9.446672e-02	-8.628405e-02	-1.369128e-02
KCNK18	-4.265335e-01	-3.967139e-01	6.289101e-01
PKN2	-1.321939e-01	1.515019e-01	-2.133471e-01
C8orf22	-8.874205e-02	-7.970870e-02	-2.550339e-02
AHNAK	-3.472335e-01	1.686700e-01	-1.538537e-02
CCDC177	-1.493092e-01	2.654651e-01	-3.100534e-01
ANKRD2	1.758971e-02	-1.847561e-01	-2.661772e-02
MARVELD1	1.507003e-02	-3.543498e-02	-1.733845e-01
RABEP1	-1.090668e-01	-1.167432e-02	-7.296511e-02
ZNF470	4.230116e-02	-1.358074e-01	-1.001282e-01
FANCG	-3.025807e-02	-1.034341e-01	-5.989761e-02
PRDM6	-8.963399e-02	-1.171545e-01	1.322605e-02
RPS4Y2	-8.767137e-02	-1.694310e-01	6.366487e-02
OR13J1	6.212370e-03	-2.297735e-01	3.017711e-02
SLC6A1	7.088263e-02	-1.024101e-01	-1.616401e-01
SCUBE1	1.121472e-02	-1.791358e-01	-2.523598e-02
PIWIL1	-5.120315e-02	-3.004459e-02	-1.118550e-01
CLEC4D	1.967936e-01	-3.850331e-01	-4.835821e-03
HHIP	-5.351370e-02	-9.550950e-02	-4.393040e-02
AEBP2	-1.190188e-01	-1.957516e-01	1.218441e-01
RIBC2	-3.094270e-02	-7.220244e-02	-8.974821e-02
C6orf10	-7.152450e-02	1.770693e-01	-2.983103e-01
ZNF23	-5.693216e-02	-9.405824e-04	-1.347411e-01
CSF2	7.301796e-02	1.352120e-01	-4.008377e-01
CYP2E1	2.042553e-02	-1.392630e-01	-7.367903e-02
USP50	-2.484178e-01	8.118624e-02	-2.527717e-02
JHDM1D	6.408018e-02	-5.887043e-02	-1.977150e-01
IFT27	-3.224005e-01	-1.270110e-01	2.569084e-01
RAB3IP	-3.395120e-01	8.158140e-02	6.553528e-02
CILP2	-1.637238e-01	-1.094297e-01	8.082544e-02
ALX3	-1.751239e-03	-4.686838e-02	-1.436388e-01
TNKS1BP1	2.885895e-03	-8.096783e-02	-1.141693e-01
EGR1	1.497767e-01	-2.883423e-01	-5.366047e-02
