Gene	S1	S2	S3
PRPS1	2.076767e-01	1.995456e-01	6.224574e-01
BEGAIN	3.805619e-01	2.852001e-01	2.744777e-01
SYBU	7.830715e-01	2.369513e-01	1.060950e-01
GPR61	6.410732e-01	3.918255e-01	1.009693e-01
NUPR1	2.073110e-01	2.221486e-01	5.807358e-01
CD36	8.251335e-02	1.407676e-01	9.146469e-01
VSIG10L	2.864500e-01	4.016288e-01	2.563022e-01
TEX9	3.424133e-01	1.955017e-01	4.442207e-01
ZNF717	2.296494e-01	1.593034e-01	6.780476e-01
EN1	5.718869e-01	2.030255e-01	2.353075e-01
2-Mar	3.938808e-01	1.414750e-01	5.273151e-01
GCNT3	8.114849e-01	1.326826e-01	1.737321e-01
STK32A	4.769379e-01	2.559716e-01	2.369028e-01
OXGR1	1.151618e-01	4.021904e-01	5.609243e-01
RNF10	1.187331e-01	8.695228e-01	1.305008e-01
BARHL2	4.551478e-01	1.965189e-01	3.313796e-01
CAMSAP2	5.678158e-01	1.829568e-01	2.672268e-01
VPS37C	1.896691e-01	3.877559e-01	3.924000e-01
STXBP4	4.554462e-01	1.426287e-01	4.594782e-01
NFE2L3	9.875688e-02	3.987606e-01	6.238250e-01
NUCB2	1.814229e-01	1.260933e-01	8.181111e-01
NKX2-2	2.153957e-01	1.527425e-01	7.149054e-01
C1QTNF1	1.654690e-01	4.077391e-01	4.199481e-01
NLRP13	1.780882e-01	2.895514e-01	5.330941e-01
GZMH	3.831212e-01	3.940018e-01	1.947852e-01
AOC2	6.462682e-01	2.060530e-01	1.899785e-01
C1orf35	4.054827e-01	2.322614e-01	3.199182e-01
PKDREJ	1.432346e-01	6.238612e-01	2.810669e-01
TMED9	9.925812e-02	4.348002e-01	5.882128e-01
VDAC1	3.922607e-01	3.634069e-01	2.084792e-01
LIN7A	1.750286e-01	4.956185e-01	3.242046e-01
IL6ST	5.401289e-01	3.558314e-01	1.441314e-01
EVI5L	2.275685e-01	4.339452e-01	2.978197e-01
NRTN	1.630005e-01	2.416232e-01	6.392485e-01
MYL7	2.872288e-01	6.603529e-01	1.315506e-01
BST2	9.341427e-02	4.748704e-01	5.736452e-01
CLCF1	4.457210e-01	5.304685e-01	1.173882e-01
LTB4R	2.923658e-01	3.378339e-01	3.082158e-01
LYPD8	2.683048e-01	2.297113e-01	4.789773e-01
HIST2H4A	3.085851e-01	8.605088e-02	8.090585e-01
SLC47A1	5.639872e-01	3.331147e-01	1.457992e-01
HNRNPF	1.225435e-01	5.878152e-01	3.617415e-01
IL21	2.259805e-01	1.290332e-01	7.643604e-01
FAM199X	2.539022e-01	3.238692e-01	3.684428e-01
SLC7A7	4.397565e-01	3.667981e-01	1.824729e-01
REG1B	8.396658e-01	9.706165e-02	2.240954e-01
ZNF280A	2.388177e-01	2.218594e-01	5.385312e-01
ESPNL	3.795076e-01	5.167567e-01	1.447293e-01
HIST1H2BL	5.094465e-01	2.315046e-01	2.468998e-01
ASNSD1	1.845545e-01	4.006348e-01	3.963383e-01
C4orf36	6.838441e-01	2.796682e-01	1.268858e-01
MROH1	3.592274e-01	8.702288e-02	7.691307e-01
LRRTM4	4.823597e-01	3.748526e-01	1.602822e-01
CYR61	1.535698e-01	2.395902e-01	6.670477e-01
PCDHGA7	5.057548e-01	3.743767e-01	1.512897e-01
SURF1	3.402144e-01	2.091942e-01	4.305565e-01
GPR21	3.097438e-01	1.642102e-01	5.696759e-01
SERPINB3	6.203869e-01	1.352709e-01	3.363568e-01
ESF1	1.733461e-02	3.173594e-01	9.689574e-01
USP29	9.568220e-02	3.934512e-01	6.516830e-01
LYVE1	2.763988e-01	2.230960e-01	4.859996e-01
CD47	5.529809e-01	1.530913e-01	3.491075e-01
TIMM50	2.510173e-01	7.334198e-01	1.228482e-01
SPRR4	5.095835e-01	1.423596e-01	4.194857e-01
B3GAT3	4.299575e-01	1.877121e-01	3.829059e-01
SPTLC1	4.497570e-01	7.473703e-02	7.515198e-01
ZNF503	4.135125e-01	2.774999e-01	2.691572e-01
AP5S1	4.817008e-01	1.837813e-01	3.451511e-01
RFTN2	2.841884e-01	2.861372e-01	3.827263e-01
ARHGAP10	7.110988e-01	1.312221e-01	2.705193e-01
S1PR3	1.738941e-01	1.486532e-01	7.917809e-01
ZNF621	5.365231e-02	9.542498e-01	1.099151e-01
BCL6B	1.861392e-01	7.738141e-01	1.415580e-01
DET1	2.947417e-01	6.803066e-01	1.252243e-01
RAB25	6.726241e-01	9.939622e-02	4.185536e-01
GMNC	5.843916e-01	2.956320e-02	9.109541e-01
TEX15	5.822405e-02	6.183190e-01	6.316511e-01
MORC3	5.435084e-01	1.651465e-01	3.332882e-01
TMEM37	2.709838e-01	3.133227e-01	3.682241e-01
GLTSCR1	3.261565e-01	2.552880e-01	3.777380e-01
CHRND	7.303473e-01	2.625470e-01	1.202186e-01
ZNF548	3.189916e-01	1.330676e-01	6.563158e-01
CD74	4.855968e-01	2.873486e-01	2.153319e-01
TMEM108	5.309795e-01	1.362953e-01	4.228829e-01
LARP1B	5.543797e-02	4.362421e-01	7.945013e-01
CSN3	2.135058e-01	6.352872e-01	1.933258e-01
CLUH	2.358209e-01	5.143748e-01	2.422448e-01
FBXO34	1.545229e-01	5.909403e-01	2.975524e-01
NR4A2	2.774850e-01	2.468684e-01	4.510194e-01
C1orf228	1.237940e-01	3.288415e-01	6.341318e-01
CLSTN3	3.976385e-01	2.096071e-01	3.775463e-01
WDR34	8.501106e-02	6.752185e-01	4.210005e-01
KAL1	3.133184e-01	1.963495e-01	4.982267e-01
GRIN3A	1.183567e-01	8.878928e-01	1.208364e-01
FERD3L	5.756042e-01	2.609316e-01	1.883959e-01
MS4A15	1.829619e-01	8.247610e-01	1.179365e-01
TSPYL2	2.183757e-01	4.415877e-01	3.158839e-01
SPINT3	2.406932e-01	2.437376e-01	5.104898e-01
STX8	5.855997e-02	8.061607e-01	3.976046e-01
KRT40	3.966252e-01	2.885918e-01	2.749742e-01
MTMR4	2.746047e-01	5.421693e-01	1.951569e-01
ZNF35	6.608094e-01	1.437040e-01	2.875739e-01
TROVE2	3.410954e-01	6.233041e-01	1.280674e-01
ARHGEF6	1.233040e-01	3.033493e-01	6.674093e-01
PLD2	7.293024e-01	1.532888e-01	2.151086e-01
DAZAP2	4.755989e-01	9.534873e-01	2.523169e-02
SLC5A7	3.426208e-01	7.191794e-01	9.963087e-02
HIST1H4E	3.307238e-01	2.568366e-01	3.747678e-01
PYHIN1	3.199489e-01	2.311875e-01	4.270322e-01
ZNF394	3.135693e-01	3.341589e-01	3.041619e-01
FDX1	2.211661e-01	4.834713e-01	2.822734e-01
PTPRB	1.515138e-01	2.377997e-01	6.861647e-01
ALS2CL	4.828795e-01	5.730015e-01	1.019560e-01
PLEKHG3	2.965423e-01	3.896204e-01	2.734907e-01
PRR19	2.456473e-01	3.815690e-01	3.354406e-01
DIRC1	3.581176e-01	2.069225e-01	4.281704e-01
VAX2	4.517112e-01	3.055473e-01	2.244899e-01
EBF4	3.252935e-01	2.404754e-01	4.068303e-01
C7orf31	8.970734e-01	9.709971e-02	1.573213e-01
PBX3	3.970756e-01	1.623482e-01	4.874171e-01
OR1L4	3.798653e-01	3.298377e-01	2.536716e-01
WNT3A	1.055579e-01	1.800753e-01	8.539816e-01
FOXE1	3.346740e-01	2.547488e-01	3.768028e-01
KLC3	4.476332e-01	6.434714e-01	9.479748e-02
DPPA3	2.516763e-01	3.381112e-01	3.737034e-01
FGD3	2.854426e-01	4.568654e-01	2.385249e-01
GJA10	3.095584e-01	1.688679e-01	5.747426e-01
STC1	4.691265e-01	2.282209e-01	2.933788e-01
SLC27A6	3.316800e-01	6.025595e-01	1.410910e-01
GMFG	7.016058e-01	1.384868e-01	2.707360e-01
RPL30	5.093780e-01	5.121777e-01	1.112783e-01
PREPL	5.192932e-01	5.653917e-01	9.686658e-02
RFNG	4.244209e-01	4.230750e-01	1.720073e-01
SUSD4	7.485894e-02	1.744188e-01	9.085307e-01
F13B	8.688766e-01	5.842138e-02	3.554838e-01
UGT2A3	2.983651e-01	2.791041e-01	3.882241e-01
HSFY1	3.912703e-01	3.116996e-01	2.641516e-01
MCM9	2.201769e-01	1.258534e-01	7.942065e-01
IDH3A	1.477359e-01	5.228065e-01	3.783830e-01
INF2	2.398890e-01	7.734481e-01	1.170013e-01
SPATA31D1	4.972986e-01	1.676913e-01	3.797314e-01
WLS	1.463225e-01	3.721567e-01	5.339322e-01
TRMT10B	3.385207e-01	1.220867e-01	6.825914e-01
LATS1	2.872139e-01	2.589188e-01	4.319002e-01
CA5B	9.990278e-01	4.490834e-01	1.367803e-23
MTO1	4.114108e-01	2.296901e-01	3.433870e-01
PDE6B	2.928058e-01	2.891718e-01	3.841968e-01
PLEKHA7	5.517254e-02	5.633942e-01	7.142700e-01
OR13G1	2.476705e-01	4.179348e-01	3.084150e-01
USHBP1	5.204126e-01	1.503133e-01	4.046335e-01
PRODH2	5.201929e-01	2.202812e-01	2.704383e-01
EGF	6.343080e-01	2.424868e-01	1.795829e-01
IL34	2.337867e-01	3.596932e-01	3.817052e-01
DDX19A	8.362415e-01	1.098488e-01	2.110047e-01
TAP1	7.269407e-02	5.448958e-01	6.324008e-01
LONRF2	2.923193e-01	1.889194e-01	5.566254e-01
H2BFM	9.383218e-01	1.979375e-01	5.691119e-02
TMCO6	1.135478e-01	2.397309e-01	7.775979e-01
ZNF580	2.644876e-01	2.399464e-01	4.969216e-01
CYP21A2	1.108241e-01	6.096557e-01	4.039831e-01
C9orf9	4.126897e-01	2.742448e-01	2.882870e-01
VASP	3.149594e-01	4.174342e-01	2.459736e-01
HAND2	8.241348e-01	8.006892e-01	3.158629e-02
RIMS2	1.105583e-01	7.488757e-01	2.713151e-01
RNF5	4.707397e-01	5.008088e-01	1.276977e-01
CLIP4	6.046879e-01	2.407673e-01	1.983947e-01
C14orf79	3.450418e-01	4.395229e-01	2.114409e-01
PTP4A3	2.387953e-01	4.767502e-01	2.772673e-01
RGPD4	6.949286e-01	1.891885e-01	1.981023e-01
C7orf55	5.858125e-01	5.035176e-02	7.955533e-01
AAMDC	8.476534e-01	7.166958e-01	3.549440e-02
DNAJC12	3.646776e-01	5.810276e-01	1.392699e-01
CYB5R3	3.371707e-01	2.288891e-01	4.267591e-01
RBM23	2.395495e-01	3.257433e-01	4.165334e-01
PHLDB3	3.358341e-01	3.830766e-01	2.558210e-01
C20orf202	2.949223e-01	2.517469e-01	4.409241e-01
ZNF462	4.243038e-01	9.195458e-02	7.202221e-01
CPLX1	2.790322e-01	4.461738e-01	2.596193e-01
ZDHHC8	4.538417e-01	6.000652e-01	1.062805e-01
CBR4	2.874642e-01	4.966447e-01	2.207912e-01
TMEM47	1.543146e-01	4.389796e-01	4.519538e-01
PRKD2	5.563658e-01	1.803328e-01	3.114368e-01
PTBP2	3.261914e-01	8.955458e-02	8.070003e-01
SFT2D2	2.995181e-01	4.071664e-01	2.704807e-01
WDR45B	2.614035e-01	3.904378e-01	3.237775e-01
FAM207A	7.187566e-01	5.018837e-02	6.887029e-01
OR51L1	2.314223e-01	3.232650e-01	4.353893e-01
EPB41L1	2.207340e-01	3.954132e-01	3.736259e-01
CRP	2.236487e-01	7.007777e-01	1.630651e-01
IDI2	6.997036e-01	1.045512e-01	3.919376e-01
RPS6KA6	9.008115e-02	5.112681e-01	5.908656e-01
RRM2B	1.384267e-01	2.783837e-01	6.793711e-01
MCMDC2	6.841973e-02	4.337431e-01	7.551706e-01
SVEP1	2.260345e-01	6.017092e-01	2.147634e-01
TRNP1	1.582023e-01	1.603098e-01	8.102965e-01
CCT4	1.260285e-01	5.119922e-01	4.594021e-01
PHACTR1	6.363783e-01	7.530669e-02	6.101927e-01
TRAPPC3L	3.401676e-01	2.426454e-01	4.065500e-01
KLK14	5.853295e-01	4.567145e-01	1.099479e-01
LRRCC1	4.487877e-01	7.604283e-01	7.433505e-02
C22orf31	2.669224e-01	4.748767e-01	2.551837e-01
RNF213	3.442528e-01	3.176936e-01	3.089052e-01
MEDAG	2.180696e-01	6.463040e-01	1.973348e-01
ISLR2	2.899673e-01	3.699908e-01	3.135993e-01
SAMD13	2.701755e-01	3.366591e-01	3.692229e-01
STBD1	2.919229e-01	1.008815e-01	8.028830e-01
CCDC85C	3.649793e-01	2.773293e-01	3.346818e-01
ZDHHC19	4.560086e-01	3.619447e-01	1.966619e-01
ELL3	8.250144e-01	8.410569e-02	3.182030e-01
FOXA2	7.712670e-01	2.077846e-01	1.412949e-01
GBA	8.265521e-01	1.032808e-01	2.480255e-01
WDR88	7.798946e-01	6.939404e-02	4.680798e-01
TAS2R41	2.486137e-01	3.447795e-01	3.896652e-01
AGPAT1	5.796571e-01	3.639142e-01	1.420728e-01
GHSR	7.238537e-01	1.481886e-01	2.443713e-01
DSG4	5.908280e-01	2.805161e-01	1.805208e-01
MTRNR2L7	5.556349e-01	4.190457e-01	1.302323e-01
DEDD2	4.972674e-01	1.357090e-01	4.874510e-01
CEP120	5.430573e-01	4.738850e-01	1.175418e-01
UTY	4.960172e-01	2.527077e-01	2.596338e-01
RBM12	2.617909e-01	4.820436e-01	2.575840e-01
NEURL2	2.187650e-01	4.552907e-01	3.274577e-01
PGRMC1	1.413198e-01	3.931006e-01	5.422344e-01
CCDC129	2.471598e-01	6.768211e-01	1.617013e-01
OR2M7	5.427768e-02	7.784545e-01	4.999636e-01
CD37	8.277497e-01	9.620409e-02	2.700669e-01
HOXD9	6.344514e-01	7.310684e-01	5.759192e-02
OR56A5	1.262040e-01	5.374801e-01	4.391370e-01
PROSER2	1.517640e-01	4.095415e-01	4.984366e-01
C1orf115	4.617532e-01	1.246875e-01	5.654001e-01
TRIM47	6.938276e-01	6.278741e-02	6.300121e-01
SPO11	5.818321e-01	6.924918e-02	7.010478e-01
CLK1	3.099185e-01	6.841190e-01	1.287289e-01
ZNF275	5.316135e-01	8.467963e-02	6.694020e-01
MCFD2	6.141998e-01	2.899584e-01	1.657404e-01
ZNF705B	1.878228e-01	9.474507e-01	5.221192e-02
SFN	3.355042e-01	1.633938e-01	5.838211e-01
KCNS2	2.386777e-01	1.397839e-01	7.575341e-01
HSPB9	4.768285e-01	2.893731e-01	2.407630e-01
MUC21	1.948532e-01	6.755610e-01	2.066371e-01
OR10W1	7.332800e-01	1.064625e-01	3.559570e-01
CCDC167	8.325261e-01	9.044185e-02	2.874135e-01
SLC35A2	1.507050e-01	1.372644e-01	8.600089e-01
TSC22D4	1.518956e-01	5.511995e-01	3.664687e-01
F12	4.698392e-01	2.284214e-01	3.144057e-01
PGK1	2.487006e-01	1.928493e-01	6.282387e-01
MAP1S	3.369652e-01	4.822235e-01	2.031377e-01
MOGS	7.870128e-01	6.955221e-02	4.641678e-01
C4B_2	3.090193e-01	4.006313e-01	2.770564e-01
KPNA7	1.432379e-01	9.133456e-02	9.242594e-01
PLSCR3	1.134687e-01	2.807784e-01	7.480398e-01
WDR73	7.796821e-02	9.420357e-01	1.064837e-01
PCDHA7	9.440941e-01	9.412966e-02	1.037309e-01
MROH8	7.019714e-01	2.418016e-01	1.569013e-01
SERPINB10	6.090274e-01	1.771317e-01	2.876708e-01
HIF3A	2.436694e-01	4.105114e-01	3.398675e-01
ITGA11	3.477381e-01	6.179480e-01	1.392998e-01
OR10A6	3.986616e-02	7.788041e-01	6.386786e-01
GPR3	1.660620e-01	1.282399e-01	8.592079e-01
STAM2	4.195801e-01	2.409659e-01	3.417024e-01
RSG1	4.890828e-01	1.705263e-01	4.064247e-01
AGO4	1.934849e-01	6.958393e-01	1.979438e-01
PDGFC	4.231206e-01	2.698538e-01	3.026080e-01
PIGF	4.865889e-01	3.542504e-01	1.918991e-01
ALDH9A1	4.677172e-01	4.733628e-01	1.456268e-01
PHF13	2.993438e-01	8.653807e-02	8.431693e-01
COQ4	1.464996e-01	9.374696e-01	6.988805e-02
LHFPL5	2.029395e-01	5.645790e-01	2.739862e-01
MASP2	8.440995e-01	1.329376e-01	1.718260e-01
LRRC58	8.138986e-02	6.303830e-01	5.283274e-01
MAGEB2	2.917591e-01	3.019493e-01	3.964580e-01
LRRC39	1.936111e-01	2.314762e-01	6.495942e-01
RFX6	3.963236e-01	4.516256e-01	1.877437e-01
MRGPRD	5.867981e-02	3.010726e-01	8.803222e-01
REXO4	9.568443e-01	4.096943e-01	2.961038e-02
ZC4H2	5.689726e-01	1.979770e-01	2.873547e-01
SELENBP1	4.022249e-01	2.048076e-01	4.224310e-01
GPX7	3.031479e-01	2.289391e-01	4.912221e-01
GSTM2	3.339487e-01	3.068039e-01	3.446997e-01
NPL	1.360142e-01	6.026381e-01	3.638472e-01
FAM209A	3.416186e-01	2.313544e-01	4.407882e-01
PIK3C2G	1.761593e-01	3.056310e-01	5.779734e-01
NEURL1B	3.168992e-01	4.121340e-01	2.669523e-01
SPEM1	4.129561e-01	1.213868e-01	6.397557e-01
TNK1	3.210634e-01	2.723000e-01	4.026964e-01
C19orf60	1.299828e-01	8.935056e-01	1.180854e-01
GH2	3.709030e-01	1.685897e-01	5.403981e-01
ESRRB	2.544988e-01	2.684446e-01	4.954259e-01
CXXC5	1.462448e-01	8.382711e-01	1.509871e-01
B3GNT9	3.276601e-01	6.285342e-01	1.463462e-01
CXCR2	8.974223e-01	1.330570e-01	1.208914e-01
MEIS2	9.099862e-02	5.728822e-01	5.465302e-01
ACSF3	2.390413e-01	2.139889e-01	6.099320e-01
OR8H3	4.511711e-01	1.473591e-01	5.143699e-01
RBBP5	3.635299e-03	5.450071e-01	9.955586e-01
NPAS3	4.029964e-01	4.449134e-01	1.892735e-01
CACNA2D3	5.815342e-01	2.975770e-01	1.822989e-01
SCGB2A1	5.717830e-01	2.669685e-01	2.097159e-01
OR52N1	3.699677e-01	2.060517e-01	4.578142e-01
CNPY4	1.207683e-01	7.985091e-01	2.209831e-01
PSMF1	3.079612e-01	8.118341e-01	8.984301e-02
KRT38	4.716883e-01	1.700893e-01	4.317277e-01
C12orf55	5.376249e-01	1.240690e-01	5.064681e-01
GRK5	6.572582e-01	3.804680e-01	1.164353e-01
GRIA4	1.798051e-01	4.134887e-01	4.487698e-01
USP34	8.954869e-01	1.559332e-01	1.047281e-01
IRGQ	5.599029e-01	4.596886e-01	1.221398e-01
TM4SF1	4.483274e-01	3.574064e-01	2.149011e-01
DYNLT1	2.410485e-01	6.855719e-01	1.692047e-01
SULT1A1	6.757287e-01	6.675100e-02	6.406042e-01
UQCC1	4.303092e-01	3.545993e-01	2.280159e-01
OLFML2A	2.607350e-01	1.967017e-01	6.152593e-01
PRSS55	4.246947e-01	4.447977e-01	1.795910e-01
CRTAM	3.911394e-01	1.875098e-01	4.760355e-01
SLC25A23	2.511516e-01	5.990119e-01	2.078703e-01
TG	2.971713e-01	2.617456e-01	4.511635e-01
RINL	3.120776e-01	1.916975e-01	5.592412e-01
OSGEPL1	6.362163e-01	7.703629e-02	6.237825e-01
MARVELD2	2.723374e-01	2.521065e-01	5.001029e-01
C21orf58	8.365473e-01	1.237328e-01	1.998429e-01
SEZ6	4.626218e-01	2.377743e-01	3.186016e-01
TXNDC9	5.340874e-02	9.426154e-01	1.581870e-01
STT3A	9.791846e-01	5.087902e-02	8.096415e-02
EPN2	3.713134e-01	1.426108e-01	6.186140e-01
SLC7A8	7.933155e-01	3.895339e-02	7.345787e-01
KCNT1	5.437175e-01	2.849442e-01	2.136963e-01
PECAM1	4.042885e-01	8.928913e-01	5.265411e-02
BOD1L2	3.368313e-01	2.112751e-01	4.915331e-01
APOBEC3G	1.836702e-01	6.789741e-01	2.265279e-01
PLA2G4D	5.503148e-01	6.324407e-02	7.722957e-01
TUBB4B	3.262731e-01	4.637779e-01	2.302331e-01
KIAA0355	3.224810e-01	2.260213e-01	4.816819e-01
ZNF28	5.966189e-01	2.190808e-01	2.457233e-01
SPAG5	3.766520e-01	6.662380e-01	1.175916e-01
GRAMD3	4.221743e-01	4.021621e-01	2.053228e-01
MYH10	2.199193e-01	5.777522e-01	2.528444e-01
IGHMBP2	7.046651e-01	9.131668e-02	4.739890e-01
ORM2	2.346452e-01	2.015162e-01	6.467669e-01
TMEM257	2.765181e-01	3.590638e-01	3.613294e-01
CORO6	2.147144e-01	6.720644e-01	1.995865e-01
DNAAF3	4.948447e-01	2.276594e-01	3.093054e-01
C17orf64	7.410706e-01	1.522196e-01	2.387598e-01
FAM69A	4.402610e-01	1.742552e-01	4.605138e-01
CD1E	8.537254e-02	1.793031e-01	9.030056e-01
LRPPRC	1.813971e-01	9.677690e-01	3.941879e-02
SCARB2	9.607939e-01	8.450358e-02	8.886321e-02
C9orf62	5.330863e-01	1.701905e-01	3.804704e-01
PUSL1	1.949386e-01	2.159552e-01	6.836943e-01
SLC22A2	3.412324e-01	1.922957e-01	5.278713e-01
SGSM3	6.658083e-01	3.426987e-01	1.284197e-01
NXF5	4.294530e-01	5.269013e-01	1.459184e-01
FAM71E1	5.676659e-01	1.735541e-01	3.426189e-01
RTTN	8.337535e-01	1.512215e-01	1.621650e-01
KIF22	6.208677e-01	1.838791e-01	2.799795e-01
ORAI1	3.587292e-01	7.163811e-01	1.083528e-01
OR52W1	6.031777e-01	1.925791e-01	2.797091e-01
ABCA8	4.415850e-02	7.680979e-01	6.280252e-01
CACNA1D	4.000772e-01	1.597216e-01	5.432683e-01
PAGE4	1.476703e-01	4.723187e-01	4.700818e-01
RNF152	4.906335e-01	1.893097e-01	3.798383e-01
IFNLR1	1.832161e-01	7.861743e-01	1.591577e-01
GGCT	2.507464e-01	5.358938e-01	2.510815e-01
GNB4	2.114279e-01	6.260659e-01	2.333083e-01
TDRD7	4.071475e-01	1.433681e-01	5.847082e-01
XKR5	3.801665e-01	3.525014e-01	2.705859e-01
LCMT2	1.657729e-01	6.840412e-01	2.498123e-01
POU5F1B	1.360783e-01	9.155424e-01	9.626604e-02
KRBA1	3.679458e-01	2.807336e-01	3.540049e-01
PTGES2	4.081285e-01	2.688121e-01	3.321946e-01
ALK	3.508487e-01	1.808869e-01	5.473183e-01
CTF1	2.364410e-01	1.682774e-01	7.165101e-01
ITGA10	3.736842e-01	1.406904e-01	6.304307e-01
LOC649330	3.338042e-01	5.760416e-01	1.711767e-01
ITIH4	4.637535e-01	3.055088e-01	2.516113e-01
ATP13A3	3.379486e-01	4.890346e-01	2.119513e-01
SCRN2	3.545615e-01	1.324366e-01	6.766485e-01
CD2	7.051656e-01	4.077013e-02	8.086124e-01
NAIP	5.397344e-01	1.656136e-01	3.914043e-01
KANK4	2.559198e-01	6.338084e-01	1.918307e-01
TFAP2B	1.490284e-01	2.213322e-01	7.600288e-01
ENO2	4.682323e-01	3.527918e-01	2.142241e-01
PLP1	2.248642e-01	3.013123e-01	5.130736e-01
ZNF782	2.064391e-01	3.104873e-01	5.328862e-01
DEFB121	5.897818e-01	2.539301e-01	2.203024e-01
LGALS3	2.522168e-01	8.547661e-01	9.109672e-02
SAA4	7.819908e-01	1.524268e-01	2.091743e-01
DMBT1	2.325580e-01	3.551713e-01	4.357419e-01
C3orf35	8.782205e-01	4.375286e-02	5.200600e-01
TEK	2.478077e-01	9.975778e-02	8.575668e-01
MALL	4.617957e-01	3.047889e-01	2.568295e-01
THAP5	8.516692e-01	9.870269e-02	2.511219e-01
HMX2	1.667581e-01	4.064806e-01	5.016191e-01
QPRT	3.977588e-01	3.649315e-01	2.534868e-01
HRH4	1.903623e-01	8.730817e-01	1.034379e-01
SUN3	2.426911e-01	4.523787e-01	3.289791e-01
VASH1	3.281764e-01	4.800928e-01	2.273710e-01
CNTN3	1.359041e-01	6.722701e-01	3.203408e-01
MIP	6.880656e-01	4.587239e-01	9.375549e-02
PPME1	3.848848e-01	2.751938e-01	3.522316e-01
HOXB8	3.818682e-01	4.491090e-01	2.099748e-01
OR7G3	2.798833e-01	2.720122e-01	4.765957e-01
NRAS	1.269232e-01	6.911052e-01	3.245090e-01
SLCO1C1	3.832682e-01	3.860509e-01	2.493497e-01
HIST1H1C	2.194271e-01	2.524387e-01	5.973506e-01
CISH	4.385052e-01	5.097102e-01	1.537387e-01
C5orf24	7.876321e-01	2.195905e-01	1.386012e-01
SRPK3	2.613926e-01	8.053033e-01	1.103864e-01
ABCD3	4.590344e-02	6.976467e-01	7.056239e-01
SLIT3	7.027489e-01	9.456758e-01	2.113662e-02
PTRH1	4.843583e-01	1.972259e-01	3.811627e-01
NR1I2	7.006361e-01	4.987355e-02	7.459618e-01
ABCC3	5.499206e-01	2.034776e-01	3.138352e-01
APCS	2.045669e-01	6.243921e-01	2.496858e-01
FAM84A	4.754432e-01	8.511239e-02	7.446944e-01
C8orf31	5.941024e-01	1.568022e-01	3.702711e-01
HEATR2	3.468341e-01	4.901607e-01	2.107447e-01
ZNF778	1.790217e-01	3.928091e-01	4.949940e-01
NLRP4	3.307051e-01	7.115421e-01	1.225977e-01
ALOX12B	2.214484e-01	4.852965e-01	3.328563e-01
TSPEAR	4.710825e-02	7.514598e-01	6.378466e-01
CUTC	8.641630e-01	2.969931e-01	7.684971e-02
CYSLTR1	8.008625e-01	3.703848e-02	7.618989e-01
SAG	4.553546e-01	2.812785e-01	2.889176e-01
FAM175B	4.853077e-01	2.527525e-01	2.983468e-01
PDGFRB	4.747089e-01	3.909156e-01	1.933643e-01
RASSF6	5.840621e-01	6.356703e-01	8.318485e-02
C2orf76	4.163698e-01	2.856851e-01	3.162022e-01
OR8B2	2.461609e-01	3.716318e-01	4.058980e-01
LRRC3	7.907710e-01	1.191229e-01	2.771904e-01
FGF12	3.660981e-02	7.373006e-01	7.498370e-01
CORT	6.312576e-02	8.731540e-02	9.666939e-01
TTC9C	4.324901e-01	3.103407e-01	2.786991e-01
MTMR1	3.289076e-01	5.896661e-01	1.736367e-01
IRGM	5.240227e-01	1.486782e-01	4.645061e-01
GRIP2	5.924151e-01	1.277883e-01	4.642629e-01
CLMN	2.716590e-01	7.234956e-01	1.437907e-01
SOX10	5.266574e-01	2.437747e-01	2.798383e-01
SLPI	7.558336e-01	5.038526e-02	6.887168e-01
HS3ST5	2.427843e-01	3.499798e-01	4.370575e-01
PRPS2	5.043554e-01	1.148133e-01	6.041713e-01
PAPPA2	3.338642e-01	2.937987e-01	3.887958e-01
L1CAM	6.159042e-01	4.209009e-01	1.250429e-01
OR2K2	3.952871e-01	3.809074e-01	2.499924e-01
DNMT3B	2.408104e-01	1.173201e-01	8.319699e-01
HMHA1	2.985936e-01	7.773720e-02	8.795711e-01
CEMP1	2.103778e-01	2.646090e-01	6.031559e-01
DTD2	4.610856e-01	3.061090e-01	2.646099e-01
PARK2	6.466934e-01	1.710718e-01	2.985925e-01
NGRN	1.779424e-01	1.367228e-01	8.522646e-01
INS	5.235336e-01	9.113363e-02	6.870991e-01
OST4	6.850333e-01	8.362441e-02	5.625716e-01
RPGRIP1L	6.833841e-01	6.895725e-02	6.468199e-01
PGPEP1L	3.503001e-01	1.330428e-01	6.938249e-01
LCP2	2.674378e-01	4.975428e-01	2.752088e-01
MEOX2	2.588396e-01	3.373302e-01	4.315584e-01
PPP1R13B	2.892767e-01	3.208440e-01	4.107919e-01
TEX101	3.667917e-01	6.057985e-01	1.505840e-01
OR52J3	1.099062e-01	5.851679e-01	4.926285e-01
KTI12	9.045216e-01	1.485449e-01	1.097540e-01
PCYT1B	1.241388e-01	7.925970e-01	2.399874e-01
UBE2J2	3.651484e-01	9.411010e-02	7.999222e-01
LYZL6	5.309594e-01	1.257401e-01	5.393006e-01
ZDHHC24	2.735124e-01	3.327865e-01	4.179513e-01
TPRA1	5.351264e-01	1.298203e-01	5.211988e-01
BPIFB2	8.879887e-01	3.368460e-02	6.519542e-01
SLC3A1	4.827638e-01	3.447966e-01	2.217191e-01
ANKRD42	4.279135e-01	4.972359e-01	1.685435e-01
