Gene	S1	S2	S3
C2orf88	4.833875e-01	4.261079e-01	4.845406e-01
SPATA24	4.287181e-01	3.557158e-01	5.163081e-01
FSTL3	2.492636e-01	2.973305e-01	2.824687e-01
LPPR3	4.888113e-01	1.077325e+00	5.046565e-01
NFIX	2.174921e-01	2.437221e-01	6.991749e-01
PRSS3	5.990393e-01	5.634034e-01	5.497145e-01
ZNF175	6.118755e-01	6.736234e-01	1.188753e+00
CHRNA6	4.216876e-01	5.145586e-01	4.912814e-01
DIEXF	2.123666e+00	1.848357e+00	2.476861e+00
CRISP2	5.197585e-01	5.594159e-01	6.431606e-01
LRRC28	3.739479e-01	4.760727e-01	4.245838e-01
OR1L8	5.810889e-01	4.233109e-01	4.625831e-01
GPR50	5.360458e-01	6.996232e-01	6.361360e-01
CRHR2	5.094714e-01	7.021609e-01	5.980025e-01
MYH6	3.431361e-01	4.494600e-01	3.608121e-01
PRAMEF10	5.693353e-01	5.607831e-01	5.797439e-01
SAP30	1.609709e+00	7.313000e-01	1.054801e+00
GPR88	5.125276e-01	5.689017e-01	5.859815e-01
TBC1D10A	4.581548e-01	5.798500e-01	5.520345e-01
RAG1	6.919793e-01	7.226005e-01	5.717336e-01
MGAT4C	4.192843e-01	6.657597e-01	3.763845e-01
PRB1	1.554223e+00	7.289791e-01	1.771030e+00
BLK	4.006332e-01	4.472534e-01	5.670641e-01
NGLY1	4.492929e-01	4.587671e-01	4.362139e-01
CYP3A7-CYP3AP1	5.663334e-01	8.023013e-01	5.851549e-01
AMER3	4.815789e-01	3.455587e-01	3.758967e-01
GPR149	7.256910e-01	7.483034e-01	7.803671e-01
CCDC15	3.905205e-01	6.756795e-01	4.128188e-01
GLIPR1L2	4.247838e-01	4.424277e-01	4.630084e-01
HEPH	3.772343e-01	4.852858e-01	4.648381e-01
MT1A	3.828614e-01	4.252256e-01	4.177583e-01
BOLA1	2.980014e-01	2.888235e-01	3.044392e-01
TRPV2	5.231250e-01	6.524881e-01	4.527085e-01
KRTAP24-1	5.985049e-01	7.654924e-01	5.628380e-01
CCDC132	4.202960e-01	6.118185e-01	5.320767e-01
VPS37D	6.909179e-01	7.193987e-01	9.528337e-01
ISL1	2.601692e-01	2.798251e-01	2.701109e-01
CBLB	1.944589e+00	1.433679e+00	2.509830e+00
NOP9	1.996205e+00	1.187733e+00	1.600730e+00
ZNF415	1.410361e+00	1.078791e+00	1.677694e+00
UBXN2A	5.635624e-01	5.424133e-01	4.391539e-01
TARP	4.342384e-01	5.599585e-01	6.000517e-01
SLC25A25	4.555650e-01	5.044809e-01	5.148847e-01
VPS53	3.953483e-01	4.326723e-01	4.039957e-01
SMURF2	2.948622e-01	3.982391e-01	3.588165e-01
KIAA0586	6.115104e-01	7.026352e-01	5.895161e-01
MAG	5.308592e-01	8.389149e-01	5.483654e-01
POLR2D	5.193398e-01	6.991259e-01	5.665685e-01
RNF222	4.293211e-01	6.245040e-01	4.474522e-01
MICALCL	4.144808e-01	5.992978e-01	3.810247e-01
OXER1	5.541015e-01	6.614353e-01	8.661780e-01
SLC22A11	1.357431e+00	9.122838e-01	1.263771e+00
MOSPD2	4.885282e-01	4.836823e-01	5.486244e-01
RNF122	4.528249e-01	6.535272e-01	5.885451e-01
DYNLRB2	1.534662e+00	9.977714e-01	1.796845e+00
OR5M11	5.157216e-01	6.365856e-01	8.640423e-01
DCAF4L1	4.800962e-01	5.330895e-01	4.856706e-01
FHOD3	4.441591e-01	5.971976e-01	6.438099e-01
CNOT8	4.250886e-01	4.482819e-01	3.556236e-01
SPAG8	4.290623e-01	5.991046e-01	5.440052e-01
ZNF578	5.076108e-01	4.424284e-01	4.492574e-01
C16orf78	5.414558e-01	6.222333e-01	6.025529e-01
CPPED1	4.399918e-01	4.805457e-01	4.668460e-01
MGME1	6.139025e-01	7.946659e-01	6.292830e-01
CCDC77	4.088507e-01	3.975961e-01	3.547360e-01
IL12B	5.372258e-01	5.583967e-01	6.290901e-01
CERS3	5.112247e-01	6.856510e-01	5.425854e-01
RNF214	3.866094e-01	4.665256e-01	4.943711e-01
COL4A4	5.744164e-01	6.000459e-01	5.585145e-01
GPR26	5.368055e-01	5.572654e-01	6.187687e-01
MCM8	6.687956e-01	6.852491e-01	5.910045e-01
MPI	5.237766e-01	5.797453e-01	4.528404e-01
CDHR1	4.403066e-01	4.747368e-01	5.240216e-01
TMEM59	5.324485e-01	4.354908e-01	4.910536e-01
SNX4	4.941994e-01	6.116032e-01	5.707592e-01
SELPLG	4.572922e-01	6.000297e-01	5.892427e-01
WDR83	2.860924e-01	3.936973e-01	3.734721e-01
GPR176	3.176613e-01	3.556066e-01	3.529028e-01
ZSWIM8	5.278727e-01	6.282262e-01	4.793490e-01
DGKZ	5.521731e-01	6.779296e-01	5.797553e-01
ATP5G3	4.563341e-01	6.897873e-01	5.572307e-01
MSS51	4.753396e-01	5.015859e-01	4.691293e-01
LRRC17	4.328501e-01	5.945386e-01	5.520264e-01
PABPC1	1.772332e+00	1.103391e+00	1.996121e+00
PDK4	7.119828e-01	6.758094e-01	5.412224e-01
GPR110	7.751609e-01	7.527223e-01	1.016469e+00
TBC1D12	4.644950e-01	5.028470e-01	5.919413e-01
GAL3ST4	2.848090e-01	3.388890e-01	2.978841e-01
VIP	4.012459e-01	4.351120e-01	5.381648e-01
APLN	3.863585e-01	4.671620e-01	3.541834e-01
MKI67IP	2.049022e+00	1.233793e+00	2.490266e+00
ZFP28	4.283702e-01	4.792746e-01	5.522611e-01
NAA16	5.685687e-01	5.594788e-01	5.482929e-01
LIPA	5.135191e-01	5.972531e-01	5.518567e-01
RHEBL1	5.599120e-01	6.797089e-01	8.031167e-01
TTC30A	5.606432e-01	6.830540e-01	5.542438e-01
OR2V2	4.351037e-01	5.633470e-01	5.768505e-01
CLCA1	6.457807e-01	7.069114e-01	5.622787e-01
AKR1E2	3.821736e-01	4.561134e-01	4.257402e-01
DZIP3	5.300751e-01	6.469100e-01	5.747639e-01
PIGU	6.226438e-01	5.972398e-01	5.880647e-01
LOC728637	5.219359e-01	7.625893e-01	5.695240e-01
LPCAT1	1.958464e-01	2.250131e-01	7.783554e-01
TATDN2	3.987403e-01	4.338819e-01	4.874005e-01
DCUN1D4	3.597000e-01	4.328503e-01	3.602086e-01
NECAP1	4.822352e-01	4.246665e-01	4.616117e-01
SMCO3	4.361494e-01	4.825081e-01	6.005322e-01
CD177	7.054569e-01	1.019649e+00	8.187916e-01
OGN	3.196671e-01	3.683757e-01	3.920322e-01
DHCR7	5.339557e-01	5.893189e-01	5.443830e-01
TYSND1	6.999883e-01	7.098193e-01	9.332902e-01
FKBP1A	6.252335e-01	6.085016e-01	6.141342e-01
CASP2	5.230128e-01	7.925883e-01	5.545959e-01
HMCN2	5.574175e-01	5.681867e-01	5.443532e-01
PARD6G	4.391411e-01	5.597976e-01	6.234723e-01
ERVMER34-1	4.097686e-01	5.168825e-01	4.633292e-01
PHLDA3	4.645499e-01	4.282736e-01	4.765622e-01
UBR1	3.816918e-01	4.565579e-01	4.753304e-01
SDCCAG3	1.635269e+00	1.112224e+00	1.092339e+00
MANSC4	1.549153e+00	5.999952e-01	1.054400e+00
ASMT	3.083745e-01	3.460878e-01	4.255536e-01
ZNF197	3.748089e-01	4.872847e-01	3.298314e-01
FGFRL1	4.333646e-01	5.842497e-01	5.527225e-01
ZNF280C	6.229711e-01	7.270945e-01	6.230984e-01
WDR6	3.455893e-01	4.831828e-01	5.371156e-01
PSMC3IP	5.328046e-01	6.820991e-01	6.095555e-01
GPR56	3.891837e-01	3.556098e-01	4.062959e-01
RNASE13	4.266941e-01	5.671190e-01	5.996926e-01
PRKAA2	2.926979e-01	3.649719e-01	3.805231e-01
COA4	3.788794e-01	4.165957e-01	6.378104e-01
SMIM9	5.404666e-01	8.087997e-01	8.666602e-01
CD69	6.340164e-01	4.322679e-01	5.658054e-01
CCDC134	3.923274e-01	4.732585e-01	4.602712e-01
PACS2	6.264041e-01	7.147700e-01	9.762029e-01
PRKX	3.990559e-01	4.332859e-01	3.300329e-01
ORM1	4.467155e-01	4.205688e-01	6.615670e-01
PENK	5.722345e-01	4.615396e-01	4.918366e-01
CCNYL1	4.084517e-01	4.410991e-01	3.477043e-01
TBR1	5.322463e-01	8.390723e-01	5.734721e-01
SLC4A11	5.687504e-01	7.517964e-01	6.654745e-01
PAMR1	4.229350e-01	4.112688e-01	4.720530e-01
MAP3K3	3.776921e-01	4.464913e-01	4.356943e-01
C1orf185	4.889639e-01	6.325474e-01	8.625501e-01
WBP1L	6.037373e-01	6.556480e-01	6.132890e-01
KRTAP8-1	4.415420e-01	6.141491e-01	5.476511e-01
CATSPERD	5.456968e-01	7.669654e-01	5.349917e-01
MEP1B	5.176438e-01	5.482548e-01	5.744964e-01
BAG1	5.015241e-01	5.159512e-01	4.919437e-01
TSR2	5.744264e-01	7.637488e-01	1.125958e+00
SIX4	3.756226e-01	3.374929e-01	3.770225e-01
VSIG4	8.384437e-01	7.551686e-01	8.439325e-01
CNR2	6.493677e-01	5.975557e-01	5.926698e-01
SEMA3D	5.645515e-01	8.516517e-01	6.236345e-01
PARM1	3.948261e-01	6.067675e-01	4.484134e-01
CNPY1	5.354236e-01	5.595234e-01	6.268542e-01
FAM169B	5.248156e-01	6.942411e-01	6.492328e-01
KCNA10	6.366977e-01	6.629906e-01	5.526590e-01
AIDA	2.894865e-01	4.415364e-01	3.894997e-01
SMAD5	4.664101e-01	4.651957e-01	5.570287e-01
C8orf74	5.430050e-01	6.839681e-01	5.444845e-01
ALDH5A1	4.725932e-01	4.806274e-01	4.606401e-01
HSPA1L	4.815804e-01	6.385632e-01	8.894180e-01
TMEM132A	1.441399e+00	7.677706e-01	8.554707e-01
THYN1	5.476375e-01	5.994924e-01	5.240629e-01
COL9A1	5.209184e-01	4.269288e-01	5.576164e-01
C1QTNF5	3.441336e-01	4.084117e-01	4.376052e-01
ASPM	4.051893e-01	4.615217e-01	3.492156e-01
CLNK	5.047780e-01	4.767132e-01	4.125841e-01
TRAK2	5.874611e-01	9.818196e-01	6.901990e-01
BTBD6	2.981006e-01	3.969122e-01	3.381797e-01
FAM73A	4.297695e-01	4.019586e-01	3.991982e-01
NMBR	4.985157e-01	6.719941e-01	5.492434e-01
D2HGDH	3.899434e-01	3.402081e-01	4.144195e-01
RIPPLY3	5.441348e-01	5.560274e-01	4.551431e-01
DCTN5	1.955620e+00	1.450572e+00	2.382118e+00
CRNN	4.696129e-01	6.429929e-01	6.165821e-01
LACTB	5.518099e-01	7.295663e-01	6.765433e-01
ZNF286A	5.571076e-01	6.902790e-01	5.417371e-01
TEX264	3.203216e-01	4.006108e-01	3.411867e-01
ZNF735	5.105976e-01	5.767008e-01	5.600102e-01
KRTAP1-1	4.889826e-01	6.644200e-01	5.219502e-01
GSTA2	5.118290e-01	6.406366e-01	8.647880e-01
EBLN1	5.351989e-01	6.645748e-01	5.533376e-01
OCSTAMP	5.652015e-01	6.307318e-01	8.461034e-01
CHSY3	5.274651e-01	5.500619e-01	5.632569e-01
PARP16	2.929574e-01	3.563069e-01	3.157396e-01
NOBOX	3.576710e-01	3.580653e-01	3.464200e-01
ANAPC15	2.919372e-01	3.881231e-01	3.489590e-01
FOXD1	4.542698e-01	5.524066e-01	5.784102e-01
RHOF	2.912796e-01	3.777068e-01	3.592296e-01
SLC35E4	5.468957e-01	5.330006e-01	4.779917e-01
SLC36A2	6.661571e-01	8.523884e-01	9.629416e-01
SPRY4	4.494010e-01	5.683982e-01	4.557296e-01
MYB	6.647336e-01	4.683851e-01	5.985528e-01
OR5F1	5.310926e-01	8.044356e-01	5.734062e-01
YWHAB	3.045260e-01	3.576460e-01	3.486929e-01
DDX60	6.764022e-01	1.000245e+00	1.007504e+00
C9orf50	6.102822e-01	5.264324e-01	4.925743e-01
HTRA3	5.647840e-01	5.868987e-01	4.484594e-01
PRR22	3.171958e-01	4.227663e-01	4.366329e-01
OR14I1	3.849975e-01	4.337951e-01	4.133044e-01
IL9	5.218132e-01	5.702260e-01	5.707855e-01
THAP10	2.958099e-01	5.078547e-01	4.882329e-01
TAC4	5.181138e-01	5.597085e-01	5.537538e-01
CGB2	5.064208e-01	6.886644e-01	5.833603e-01
OR6K2	5.380127e-01	5.647288e-01	5.444634e-01
RGS2	5.169133e-01	5.558426e-01	5.710749e-01
FAM26D	5.165988e-01	5.497914e-01	5.823529e-01
OLFM3	5.132265e-01	8.202280e-01	5.583442e-01
C19orf69	3.061694e-01	4.832526e-01	3.300144e-01
TAPBPL	3.846979e-01	4.572268e-01	4.618374e-01
FAM9C	4.701739e-01	4.447814e-01	4.245099e-01
RGS3	3.388479e-01	4.306754e-01	3.632426e-01
BBX	5.379784e-01	5.505666e-01	5.933358e-01
CDK5	5.165497e-01	5.845941e-01	6.013261e-01
VAC14	8.720549e-01	9.253709e-01	7.881000e-01
CA6	5.080627e-01	4.830694e-01	4.774658e-01
RTDR1	6.009211e-01	7.598628e-01	6.521679e-01
ZNF461	5.064528e-01	7.485257e-01	5.455541e-01
FCRLA	5.954866e-01	6.707434e-01	5.610926e-01
C12orf75	3.924969e-01	4.850189e-01	3.704890e-01
GCGR	5.174561e-01	4.463664e-01	4.813121e-01
RBM24	5.615204e-01	6.873755e-01	5.909067e-01
GATA1	5.412922e-01	6.626746e-01	8.878186e-01
CCDC28B	3.521893e-01	4.089448e-01	3.920735e-01
SLC28A3	3.841708e-01	4.606584e-01	5.301463e-01
QPCTL	4.481847e-01	6.004835e-01	5.222177e-01
PRICKLE4	3.899940e-01	4.978633e-01	4.601959e-01
TRMT13	3.769564e-01	4.735710e-01	4.028978e-01
SH2B1	6.133796e-01	9.172936e-01	7.930822e-01
MT1H	4.438240e-01	5.081925e-01	4.725913e-01
OR10Q1	5.834592e-01	6.896599e-01	5.793415e-01
GRPEL1	1.969310e+00	1.254813e+00	2.127540e+00
CARD11	2.314899e+00	1.727716e+00	2.463994e+00
TREML2	6.120968e-01	7.992242e-01	1.050748e+00
ZNF268	4.047905e-01	4.383165e-01	3.646925e-01
KLF2	3.409788e-01	4.498067e-01	3.425923e-01
OR2L13	3.903875e-01	4.184825e-01	5.096730e-01
LGALS2	5.149658e-01	6.530709e-01	4.386983e-01
STK25	2.913024e-01	3.503370e-01	3.920270e-01
S100A10	3.187586e-01	4.082510e-01	2.894319e-01
PDYN	4.491256e-01	4.269440e-01	4.869806e-01
ARMC6	6.535287e-01	7.226550e-01	5.829929e-01
LRFN2	4.567125e-01	4.255050e-01	4.776800e-01
FCRL1	3.756933e-01	5.112909e-01	3.877339e-01
DDR1	3.140023e-01	4.316136e-01	3.328718e-01
PDE1A	3.457982e-01	3.474722e-01	3.904643e-01
FBXO25	3.126102e-01	4.253020e-01	3.648708e-01
FHL2	5.089973e-01	5.847510e-01	5.517120e-01
ARL9	3.871244e-01	5.663349e-01	4.845368e-01
MAT1A	4.532247e-01	8.226735e-01	5.676568e-01
APOB	2.843589e-01	4.907511e-01	3.339286e-01
ST7	5.885959e-01	7.501162e-01	8.075417e-01
MYSM1	3.732422e-01	5.658681e-01	6.093729e-01
TOR2A	1.294854e+00	1.062837e+00	1.805024e+00
SUCLA2	9.632842e-01	7.690344e-01	6.640430e-01
SLIT1	5.145456e-01	7.782541e-01	7.507357e-01
KLF10	3.636400e-01	3.981124e-01	3.402152e-01
AQP11	6.092882e-01	8.406172e-01	5.541232e-01
ANGPTL2	4.816264e-01	5.688812e-01	5.763168e-01
PROSC	4.650512e-01	4.205366e-01	4.714074e-01
CYSTM1	4.226735e-01	4.582988e-01	3.537411e-01
POGZ	4.821206e-01	6.345046e-01	1.091541e+00
SSX3	1.661797e+00	7.027809e-01	1.907988e+00
MXD1	5.338339e-01	7.137255e-01	6.491258e-01
PLAG1	4.661484e-01	6.934954e-01	5.681820e-01
IQSEC2	3.524070e-01	3.376800e-01	3.569007e-01
SLC5A8	2.524518e+00	1.892312e+00	2.628701e+00
TAS2R4	5.091326e-01	5.583769e-01	5.881557e-01
EGR3	4.238942e-01	6.423742e-01	5.604801e-01
CLTA	4.033963e-01	4.523614e-01	4.660008e-01
TWIST1	4.711897e-01	4.206626e-01	5.463260e-01
AMOT	5.621824e-01	5.759396e-01	5.469361e-01
QPCT	4.127418e-01	4.603165e-01	4.799502e-01
IBTK	3.291083e-01	3.203563e-01	3.075493e-01
DRGX	5.126767e-01	7.294808e-01	6.372925e-01
FAM181B	4.349446e-01	4.124176e-01	4.759593e-01
CEACAM8	5.263439e-01	6.126060e-01	5.872861e-01
PRKRIR	1.853537e+00	1.158561e+00	2.249222e+00
ST6GAL1	5.322037e-01	5.284632e-01	6.668819e-01
CLEC9A	3.033579e-01	3.225522e-01	3.192109e-01
PPP1R3E	2.071592e-01	2.576709e-01	2.294937e-01
MBD3L1	2.594778e-01	2.668656e-01	5.963670e-01
ECM2	5.593179e-01	6.777124e-01	1.077844e+00
RFK	4.871984e-01	6.742761e-01	5.284624e-01
RSPH10B2	2.344771e-01	3.265418e-01	2.372476e-01
TNFAIP1	4.762588e-01	5.941427e-01	5.883289e-01
PRKCG	3.448545e-01	3.444628e-01	3.410201e-01
KIR2DL4	5.856497e-01	8.109447e-01	6.126183e-01
OLFM2	2.976851e-01	3.705186e-01	3.401475e-01
CCDC103	5.837550e-01	6.509540e-01	5.202850e-01
CLINT1	4.870358e-01	4.291435e-01	5.954380e-01
BEST3	4.378497e-01	5.451417e-01	4.411065e-01
ARL13A	6.826949e-01	1.224772e+00	9.585411e-01
RFXANK	5.330227e-01	7.184789e-01	6.386412e-01
EIF4E3	5.894240e-01	5.541192e-01	5.546238e-01
EGLN2	4.923196e-01	6.551707e-01	5.238507e-01
CAMKMT	3.168533e-01	4.597302e-01	3.505843e-01
TTC6	2.248489e-01	2.767552e-01	2.346209e-01
CTU2	4.669064e-01	4.755550e-01	4.608117e-01
CXorf21	5.375739e-01	5.649705e-01	5.407926e-01
IL15RA	1.566114e+00	9.962687e-01	1.055104e+00
TSPO2	4.329682e-01	5.228263e-01	5.088515e-01
HHEX	2.939552e-01	3.525807e-01	3.942197e-01
NCKIPSD	6.418787e-01	6.862848e-01	5.685606e-01
PLSCR4	6.916707e-01	6.162660e-01	6.124965e-01
OR10A4	3.576324e-01	5.416113e-01	4.655757e-01
HOXC9	3.313268e-01	3.710852e-01	4.244793e-01
PCNT	6.454298e-01	4.316381e-01	5.781133e-01
HMMR	5.148258e-01	6.087787e-01	5.663685e-01
TNFAIP8L2	3.000059e-01	4.068705e-01	3.353910e-01
POLG	4.853480e-01	6.671653e-01	5.206444e-01
PPM1A	1.667950e+00	6.492136e-01	7.042881e-01
POM121C	5.254699e-01	7.004895e-01	5.438099e-01
FUT7	5.780797e-01	5.800706e-01	5.383860e-01
ABCA9	6.201675e-01	6.069482e-01	5.092362e-01
CRISP1	5.016506e-01	6.573250e-01	5.259760e-01
IHH	3.860737e-01	3.533182e-01	3.484530e-01
LILRA2	3.823010e-01	4.902956e-01	4.291930e-01
COL15A1	3.074222e-01	3.638561e-01	3.363581e-01
LRRC42	3.718424e-01	4.664783e-01	5.351752e-01
TLX1NB	3.315774e-01	3.424848e-01	3.427238e-01
HMOX1	3.478914e-01	3.651782e-01	3.098075e-01
NFYB	1.600140e+00	7.202790e-01	1.390299e+00
RNPEP	3.005409e-01	3.428782e-01	3.610905e-01
B4GALT1	5.924359e-01	4.392447e-01	4.910049e-01
RGS14	3.234048e-01	4.371321e-01	3.813460e-01
PLEKHH1	3.776299e-01	4.433520e-01	4.690163e-01
NPY5R	5.164012e-01	6.562981e-01	5.585443e-01
THRA	5.348100e-01	5.198732e-01	5.803937e-01
FFAR2	4.176740e-01	4.586305e-01	5.488974e-01
LRRC69	5.323715e-01	5.647755e-01	5.403502e-01
HNF4A	2.828805e-01	4.482467e-01	4.536087e-01
CTTN	4.328605e-01	4.421825e-01	4.189162e-01
IGFALS	4.513444e-01	3.951363e-01	5.638030e-01
TBC1D31	5.187962e-01	7.667615e-01	5.408476e-01
ZNF284	3.904714e-01	5.848372e-01	4.084748e-01
STK31	4.911951e-01	4.247555e-01	4.650876e-01
LZTFL1	5.481910e-01	5.056921e-01	6.140581e-01
SCARB1	3.974285e-01	3.607422e-01	3.584105e-01
LOC729159	5.397058e-01	4.144029e-01	5.599949e-01
ARMC4	5.633483e-01	6.517138e-01	5.251126e-01
MSH6	5.696129e-01	6.178731e-01	6.183775e-01
SULT1C2	5.173841e-01	6.102411e-01	4.669336e-01
ZNF493	1.582077e+00	1.049568e+00	1.278701e+00
PARN	4.777133e-01	4.145012e-01	5.802741e-01
PGRMC2	5.816594e-01	5.553878e-01	5.573728e-01
C11orf53	1.667903e+00	1.090800e+00	8.976482e-01
SRPK1	4.607430e-01	4.224748e-01	4.733030e-01
PSG11	5.359845e-01	5.769606e-01	6.900126e-01
ZNF250	1.578717e+00	8.616221e-01	1.071561e+00
C14orf1	4.259992e-01	6.170041e-01	5.519541e-01
CLUAP1	5.637555e-01	7.113711e-01	8.387882e-01
QDPR	3.181052e-01	3.425645e-01	4.209792e-01
IL1RL2	3.965603e-01	4.716811e-01	4.139207e-01
BTG1	4.127502e-01	4.596114e-01	4.133247e-01
CD22	4.182895e-01	7.672692e-01	5.442964e-01
CIDEA	4.397204e-01	4.970854e-01	4.091504e-01
LOC100996693	4.591103e-01	4.062309e-01	5.439507e-01
PNCK	4.594597e-01	5.639773e-01	5.465394e-01
SIK2	5.594241e-01	5.509599e-01	5.441055e-01
NDUFA4L2	6.017491e-01	5.682236e-01	5.525813e-01
8-Sep	2.959332e-01	3.391703e-01	3.753818e-01
WDR81	2.460431e-01	2.810058e-01	2.603415e-01
CST9L	6.349301e-01	5.664348e-01	5.716015e-01
ADH1B	5.966870e-01	8.038402e-01	6.165042e-01
HAUS2	1.553265e+00	1.008927e+00	1.810021e+00
KRTAP1-3	4.725931e-01	6.267486e-01	4.874807e-01
ADPRM	3.564325e-01	3.431235e-01	3.415316e-01
GLRX	5.708899e-01	5.834123e-01	4.879057e-01
RTCA	3.866387e-01	5.110951e-01	4.873044e-01
PSKH2	4.359866e-01	5.911519e-01	4.277731e-01
SPATA4	5.920118e-01	7.526710e-01	6.994049e-01
FBXL4	4.376377e-01	4.466241e-01	4.504183e-01
LYRM7	6.278867e-01	6.367253e-01	6.386217e-01
GAB1	6.973598e-01	7.304540e-01	9.689329e-01
FCRL6	2.938269e-01	3.555356e-01	4.246420e-01
ACYP1	3.291842e-01	3.346199e-01	3.118467e-01
NXT2	4.123094e-01	4.770705e-01	7.205206e-01
TRMT6	5.567486e-01	7.741211e-01	7.395466e-01
HABP4	4.221737e-01	5.772582e-01	5.582547e-01
RIPPLY1	1.754069e+00	8.003210e-01	9.565964e-01
FRMD4A	2.183915e-01	2.789194e-01	2.239740e-01
TENM4	5.168584e-01	7.483728e-01	7.122245e-01
OPN1SW	4.704914e-01	5.212517e-01	5.164186e-01
PPP1R9A	1.431929e+00	6.178134e-01	8.119009e-01
NUDT15	4.063883e-01	4.136923e-01	3.821600e-01
SHD	4.374290e-01	5.474569e-01	4.324526e-01
NRAP	2.799046e-01	3.691498e-01	3.824460e-01
EPHA8	3.290113e-01	3.381878e-01	3.491257e-01
INHBC	5.258162e-01	5.858952e-01	5.717976e-01
ADRB1	4.608621e-01	4.418440e-01	3.459017e-01
SPAG6	4.586890e-01	5.848791e-01	6.698790e-01
RDH5	6.091220e-01	5.328497e-01	5.403175e-01
SNX24	4.012744e-01	4.273944e-01	4.820838e-01
NFIL3	5.469807e-01	5.578950e-01	6.155321e-01
C1orf61	3.196701e-01	3.742725e-01	3.071116e-01
DHRS4	5.385267e-01	5.982828e-01	5.452286e-01
GIT2	1.570037e+00	1.005303e+00	1.815310e+00
WNT3	5.633779e-01	6.435090e-01	5.770494e-01
MNT	5.681734e-01	7.535239e-01	6.240795e-01
ART4	5.222671e-01	8.058217e-01	5.659177e-01
FBXO9	4.044609e-01	4.506648e-01	3.933703e-01
ETNPPL	5.860367e-01	7.018532e-01	7.973780e-01
C10orf112	5.403880e-01	7.217668e-01	6.200300e-01
ALPK3	5.792556e-01	8.122433e-01	9.000943e-01
HOXB7	4.821302e-01	5.217769e-01	5.279675e-01
TTYH2	3.442450e-01	3.304685e-01	7.817534e-01
HIST1H2AG	4.733066e-01	5.683853e-01	5.008652e-01
SPPL2A	3.041247e-01	3.384633e-01	3.968352e-01
OR5K1	6.085382e-01	6.885672e-01	9.638232e-01
KIAA1522	2.470396e-01	3.257887e-01	2.934791e-01
AHCYL1	3.579847e-01	3.451984e-01	3.590096e-01
CLEC4E	6.312363e-01	7.132897e-01	5.703002e-01
IQCF5	4.136154e-01	3.509827e-01	4.621517e-01
HOXD13	5.182576e-01	4.465654e-01	4.667563e-01
TGIF2-C20orf24	1.558832e+00	1.037403e+00	1.833778e+00
TPD52L2	3.000620e-01	5.131543e-01	3.382391e-01
TREML1	3.999913e-01	4.063618e-01	4.311823e-01
IL12RB1	4.487029e-01	4.154118e-01	3.757037e-01
GLRX2	4.253658e-01	6.456516e-01	5.813453e-01
ZSCAN22	5.180551e-01	5.485222e-01	4.678649e-01
RHD	4.206366e-01	5.876914e-01	4.532671e-01
RAD51D	5.803116e-01	9.290958e-01	6.463795e-01
TMPRSS11BNL	4.488929e-01	4.113937e-01	4.680794e-01
C1QA	5.394316e-01	3.486786e-01	3.779363e-01
PEX10	4.692423e-01	4.790218e-01	4.488144e-01
CEACAM21	3.239913e-01	4.257150e-01	3.981979e-01
DRD1	5.719546e-01	6.704721e-01	5.198959e-01
SLC11A2	2.944065e-01	3.214590e-01	2.768429e-01
USP43	4.901548e-01	4.445586e-01	4.359493e-01
MAGEC1	4.691950e-01	4.293537e-01	4.105557e-01
SPINK8	4.405943e-01	5.682601e-01	5.413882e-01
C1orf109	2.300889e-01	2.992181e-01	3.413909e-01
CASP4	4.752186e-01	4.961207e-01	3.852030e-01
IQUB	5.388628e-01	5.772792e-01	6.884982e-01
CKAP4	4.864691e-01	4.714240e-01	6.157417e-01
SUN5	5.844056e-01	6.854042e-01	5.472371e-01
FHIT	3.031750e-01	3.390659e-01	4.009116e-01
DDHD2	1.531322e+00	6.647951e-01	1.802549e+00
SLC35A3	1.763521e+00	1.112847e+00	1.991439e+00
GALNT9	5.613653e-01	7.413453e-01	7.938564e-01
RGS20	4.041358e-01	3.457136e-01	3.820429e-01
HM13	3.933444e-01	4.527927e-01	3.439950e-01
C2CD2	6.948425e-01	6.180091e-01	5.990247e-01
ELANE	4.385192e-01	4.312657e-01	4.646460e-01
ERGIC2	6.655390e-01	6.184987e-01	6.023236e-01
ANKRD36	4.651860e-01	6.122315e-01	7.157470e-01
DCBLD2	3.738193e-01	3.466167e-01	3.444056e-01
IL18	4.627919e-01	5.762548e-01	4.592559e-01
OR7G1	5.336403e-01	5.463121e-01	5.832872e-01
RGS12	3.050463e-01	3.396703e-01	3.514548e-01
TUB	4.893446e-01	4.776523e-01	5.141156e-01
OR6X1	7.675575e-01	6.041580e-01	6.239420e-01
STX1A	4.379294e-01	4.463193e-01	5.094306e-01
SLAMF9	5.592147e-01	7.058851e-01	6.063350e-01
TMEM191C	6.749240e-01	8.111257e-01	7.866112e-01
GRAMD1B	5.303804e-01	5.576235e-01	6.222552e-01
STH	3.882134e-01	5.180422e-01	4.139725e-01
C1orf127	1.567607e+00	1.027348e+00	1.878064e+00
LRG1	5.191260e-01	4.402591e-01	4.200641e-01
CLPTM1	3.935168e-01	6.456691e-01	4.962402e-01
ABHD12	4.088436e-01	6.099559e-01	3.710592e-01
BTN3A1	4.507770e-01	4.272025e-01	4.056878e-01
NOV	4.353215e-01	6.235707e-01	3.970684e-01
LILRA5	4.669604e-01	4.459617e-01	3.390819e-01
KMT2D	6.236481e-01	8.680358e-01	6.296482e-01
